# One slow shallow curve drawn by hand on a Wacom DTH246 pen display, taken through
# WinPenKit's Wintab digitizer context in Scribble.Avalonia. Paired with
# qt-wintab-stroke-1.75x.csv, drawn by the same hand at the same speed minutes apart on the
# same display, so the difference between the two files is the input path.
# Display scale 1.75x. Mean turn angle 3.93 deg, path 2137px, mean segment 1.02px.
# Distinct from wintab-digitizer-stroke.csv, which is the same context at 2.25x on a 4K
# panel: point density changes with display scale, so the two are not interchangeable.
# Pen stroke recorded from a live session, in desktop pixels.
# Source: WintabDigitizerSession
# MaxPressure: 32767
# Captured: 2026-09-12 20:00:30, 2107 points
desktopX,desktopY,pressure
2597.418549683275,2699.607843137255,8408
2598.28987425546,2699.607843137255,8468
2599.161198827645,2699.7285067873304,8468
2600.0325233998296,2699.8491704374055,8528
2600.903847972015,2699.969834087481,8536
2601.7751725442,2700.0904977375567,8548
2602.5012763543536,2700.3318250377074,8620
2603.372600926539,2700.452488687783,8632
2604.098704736693,2700.573152337858,8688
2604.8248085468467,2700.814479638009,8748
2605.696133119032,2701.05580693816,8764
2606.422236929186,2701.176470588235,8772
2607.1483407393403,2701.2971342383107,8788
2607.874444549494,2701.5384615384614,8876
2608.600548359648,2701.779788838612,8884
2609.3266521698024,2702.0211161387633,8900
2610.0527559799566,2702.1417797888384,8976
2610.778859790111,2702.262443438914,8988
2611.359742838234,2702.5037707390647,9064
2612.085846648388,2702.6244343891403,9132
2612.666729696511,2702.7450980392155,9200
2613.3928335066653,2702.865761689291,9288
2614.1189373168195,2702.9864253393666,9356
2614.6998203649428,2703.1070889894418,9424
2615.425924175097,2703.2277526395173,9512
2616.152027985251,2703.348416289593,9580
2616.878131795405,2703.348416289593,9648
2617.4590148435286,2703.469079939668,9720
2618.1851186536824,2703.5897435897436,9736
2618.9112224638366,2703.5897435897436,9748
2619.49210551196,2703.710407239819,9832
2620.218209322114,2703.8310708898944,9852
2620.9443131322682,2703.95173453997,9864
2621.6704169424224,2704.072398190045,9932
2622.396520752576,2704.1930618401207,9948
2622.9774038006994,2704.3137254901962,9956
2623.7035076108536,2704.4343891402714,9976
2624.284390658977,2704.555052790347,10056
2625.010494469131,2704.7963800904977,10072
