# One stroke drawn by hand on a Wacom DTH246, 13 Sep 2026, through Scribble.Wpf on the
# WPF Stylus backend (StylusEventArgs.Timestamp).
#
# This recording splits a claim the docs had run together. The clock is a MILLISECOND
# clock, not a 15.6ms one: sixteen gaps of exactly 1000us appear, scattered through the
# stroke rather than bunched at its start, so the field does express a millisecond. What
# steps by 15.6ms is the DELIVERY -- 531 gaps of 16000us and 329 of 15000us, the Windows
# timer tick -- and WPF hands a whole StylusPointCollection one timestamp per event.
#
# So: 2442 points, 885 distinct timestamps, about three points to a value for the length
# of the stroke. The batching is the effect that reaches a caller, and it would survive a
# finer clock. The 15.6ms figure this page used to carry described the batch cadence and
# was attributed to the clock.
#
# 2442 points across a 13.562s span is 180.1 Hz, the same device the other four hardware
# recordings measured.
#
# Pen stroke recorded from a live session, in desktop pixels.
# Source: WpfStylusSession
# MaxPressure: 1024
# Captured: 2026-09-13 02:29:38, 2442 points
# Timestamp: SystemTicks
desktopX,desktopY,pressure,timeUs
2268.237586596271,2587.853755302591,91,594000
2268.940733054598,2587.9636219367044,92,594000
2269.6438795129247,2588.1833552049316,93,609000
2270.112643818476,2588.403088473159,94,609000
2270.815790276803,2588.6228217413864,94,609000
2271.51893673513,2588.7326883754995,95,625000
2272.222083193457,2588.8425550096135,96,625000
2272.925229651784,2588.9524216437267,96,625000
2273.393993957335,2589.0622882778407,97,641000
2274.097140415662,2589.172154911954,97,641000
2275.0346690267647,2589.282021546068,98,641000
2275.2690511795404,2589.391888180181,98,656000
2275.9721976378673,2589.501754814295,98,656000
2276.90972624897,2589.7214880825222,99,656000
2277.1441084017456,2590.051087984863,99,672000
2277.8472548600726,2590.1609546189766,99,672000
2278.784783471175,2590.4905545213173,100,687000
2279.019165623951,2590.600421155431,100,687000
2279.9566942350534,2590.7102877895445,101,687000
2280.6598406933804,2590.9300210577717,101,703000
2280.894222846156,2591.2596209601124,101,703000
2281.8317514572586,2591.4793542283396,102,703000
2282.30051576281,2591.699087496567,103,719000
2283.003662221137,2591.8089541306804,103,719000
2283.7068086794643,2591.918820764794,104,719000
2284.1755729850156,2592.138554033021,105,734000
2284.8787194433426,2592.3582873012483,106,734000
2285.5818659016695,2592.687887203589,107,750000
2285.816248054445,2592.9076204718162,108,750000
2286.753776665548,2593.1273537400434,108,750000
2287.4569231238747,2593.237220374157,109,766000
2287.6913052766504,2593.456953642384,109,766000
2288.628833887753,2593.6766869106114,109,766000
2289.0975981933043,2593.8964201788385,110,781000
2289.8007446516312,2594.1161534470657,110,781000
2290.503891109958,2594.4457533494065,111,797000
2291.207037568285,2594.55561998352,112,797000
2291.910184026612,2594.775353251747,112,797000
2292.3789483321634,2594.9950865199744,113,812000
2293.0820947904904,2595.324686422315,113,812000
2293.7852412488173,2595.5444196905423,114,812000
2294.4883877071443,2595.7641529587695,115,828000
2295.425916318247,2595.874019592883,115,828000
2295.6602984710225,2595.9838862269967,116,828000
2296.597827082125,2596.3134861293374,116,844000
2297.300973540452,2596.5332193975646,117,844000
2297.7697378460034,2596.752952665792,117,844000
2298.4728843043304,2597.0825525681325,117,859000
2299.1760307626573,2597.192419202246,118,859000
2299.6447950682086,2597.3022858363597,119,859000
2300.3479415265356,2597.6318857387005,120,875000
2301.051087984863,2597.9614856410412,121,875000
2301.75423444319,2598.1812189092684,123,875000
2302.457380901517,2598.4009521774956,124,891000
2303.3949095126195,2598.4009521774956,126,891000
2303.629291665395,2598.6206854457228,127,891000
2304.332438123722,2598.7305520798363,128,906000
2305.2699667348247,2598.9502853480635,129,906000
2305.738731040376,2599.2798852504043,129,922000
2306.2074953459273,2599.389751884518,130,922000
2307.14502395703,2599.609485152745,130,922000
2307.6137882625812,2599.7193517868586,130,937000
2308.316934720908,2599.829218420972,131,937000
2309.020081179235,2599.939085055086,131,937000
2309.723227637562,2600.0489516891994,132,953000
2310.426374095889,2600.2686849574266,132,953000
2311.129520554216,2600.5982848597673,133,953000
2312.0670491653186,2600.708151493881,134,969000
2312.53581347087,2600.927884762108,135,969000
2313.0045777764212,2601.0377513962217,136,969000
2313.942106387524,2601.1476180303353,137,984000
2314.410870693075,2601.477217932676,137,984000
2315.114017151402,2601.806817835017,138,1000000
2315.8171636097295,2602.026551103244,139,1000000
2316.285927915281,2602.1364177373575,139,1000000
2316.9890743736078,2602.3561510055847,139,1016000
2317.6922208319347,2602.575884273812,140,1016000
2318.160985137486,2602.6857509079255,141,1016000
2318.864131595813,2603.12521744438,142,1031000
2319.56727805414,2603.2350840784934,143,1031000
2320.270424512467,2603.4548173467206,144,1031000
2320.973570970794,2603.6745506149477,146,1047000
2321.442335276345,2603.6745506149477,147,1047000
2322.145481734672,2603.894283883175,148,1062000
2322.848628192999,2604.0041505172885,149,1062000
2323.7861568041017,2604.2238837855157,150,1062000
2324.0205389568773,2604.443617053743,150,1078000
