# One slow shallow curve drawn by hand on a Wacom tablet, taken through WPF's stylus
# stack. Paired with wintab-digitizer-stroke.csv, drawn by the same hand at the same
# speed minutes apart, for comparing what the two input paths resolve.
# Display scale 2.25x. Mean turn angle 4.75 deg, path 1682px, mean segment 1.44px.
# Pen stroke recorded from a live session, in desktop pixels.
# Source: WpfStylusSession
# Captured: 2026-09-12 08:14:41, 1170 points
desktopX,desktopY,pressure
2756.249031037324,2866.111301004059,131
2758.5928525650806,2866.111301004059,131
2760.467909787286,2866.2211676381726,131
2762.342967009491,2866.2211676381726,131
2764.2180242316963,2866.2211676381726,131
2766.0930814539015,2866.331034272286,132
2767.968138676107,2866.331034272286,132
2769.8431958983124,2866.331034272286,132
2771.7182531205176,2866.4409009063997,132
2773.593310342723,2866.5507675405133,133
2775.468367564928,2866.660634174627,133
2777.3434247871332,2866.660634174627,133
2779.6872463148898,2866.7705008087405,133
2781.5623035370954,2866.880367442854,133
2783.4373607593006,2866.9902340769677,133
2785.312417981506,2867.209967345195,133
2786.9530930509354,2867.429700613422,133
2788.8281502731406,2867.5395672475356,133
2790.703207495346,2867.759300515763,134
2792.578264717551,2867.97903378399,134
2794.4533219397563,2868.198767052217,134
2796.3283791619615,2868.3086336863307,134
2798.2034363841667,2868.528366954558,134
2800.0784936063724,2868.528366954558,135
2801.9535508285776,2868.748100222785,135
2803.594225898007,2868.8579668568987,136
2805.4692831202124,2868.9678334910122,136
2807.5787224951932,2869.077700125126,137
2809.4537797173984,2869.297433393353,138
2811.5632190923793,2869.297433393353,138
2813.438276314585,2869.4073000274666,138
2815.31333353679,2869.51716666158,139
2817.1883907589954,2869.51716666158,140
2819.0634479812006,2869.51716666158,140
2820.938505203406,2869.6270332956938,141
2822.813562425611,2869.7368999298074,141
2824.6886196478163,2869.846766563921,142
2826.5636768700215,2869.846766563921,143
2828.4387340922267,2869.846766563921,143
2830.313791314432,2869.846766563921,143
2832.188848536637,2870.066499832148,144
2833.829523606067,2870.1763664662617,144
2835.7045808282724,2870.1763664662617,145
2837.5796380504776,2870.1763664662617,145
2839.454695272683,2870.1763664662617,145
2841.329752494888,2870.1763664662617,146
2843.2048097170937,2870.1763664662617,146
2845.079866939299,2870.1763664662617,147
2846.954924161504,2870.1763664662617,148
2848.5955992309337,2870.1763664662617,148
2850.470656453139,2870.1763664662617,149
2852.345713675344,2870.1763664662617,149
2854.2207708975493,2870.1763664662617,150
2856.0958281197545,2870.1763664662617,151
2857.5021210364084,2870.1763664662617,151
2859.3771782586136,2870.1763664662617,152
2861.017853328043,2870.1763664662617,153
2862.8929105502484,2870.1763664662617,154
2864.767967772454,2870.1763664662617,154
2866.174260689108,2870.1763664662617,154
2868.283700064089,2870.1763664662617,155
2869.6899929807428,2870.1763664662617,155
2871.565050202948,2870.1763664662617,155
2872.971343119602,2870.066499832148,156
2874.6120181890315,2870.066499832148,156
2876.487075411237,2870.066499832148,156
2877.893368327891,2870.066499832148,156
2879.5340433973206,2870.066499832148,156
2881.409100619526,2870.066499832148,157
2883.284157841731,2870.066499832148,157
2884.690450758385,2870.066499832148,158
2886.3311258278145,2870.066499832148,158
