# One slow shallow curve drawn by hand on a Wacom DTH246 pen display, 13 Sep 2026, through
# Scribble.WinUINative on the Wintab hi-res digitizer context.
#
# The first recording in this repository taken on real hardware with a time column, and so the
# only measurement of Wintab's pkTime that exists: 1683 points, 1683 distinct timestamps, gaps
# of 5ms or 6ms averaging 5555us for a 180 Hz device. No repeats, no backward steps.
#
# Pressure confirms the DTH246 resolves in steps of 4 across its declared 0..32767 range, so
# 8192 levels rather than 32767: 99.7% of the gaps between distinct pressures are multiples
# of 4, and the smallest step is exactly 4. Reproduced here on a different code path from the
# earlier measurement -- the native C ABI rather than the managed Avalonia sample.
#
# Coordinates are genuinely sub-pixel: none of the 1683 points lands on a whole pixel.
#
# Pen stroke recorded from a live session, in desktop pixels.
# Source: Wintab (high-res)
# MaxPressure: 32767
# Captured: 1683 points
# Timestamp: DeviceTicks
desktopX,desktopY,pressure,timeUs
2634.8855062872271,2621.05580693816,7352,2266000
2636.0472723834737,2621.1764705882351,7356,2272000
2637.3542592417512,2621.4177978883863,7400,2277000
2638.5160253379977,2621.5384615384614,7408,2283000
2639.8230121962752,2621.659125188537,7420,2288000
2641.2752198165831,2621.9004524886877,7472,2294000
2642.5822066748606,2622.0211161387633,7484,2299000
2643.889193533138,2622.262443438914,7524,2305000
2645.341401153446,2622.3831070889896,7576,2311000
2646.6483880117235,2622.6244343891403,7588,2316000
2648.1005956320319,2622.865761689291,7648,2322000
2649.5528032523398,2622.9864253393666,7700,2327000
2650.8597901106173,2623.1070889894418,7712,2333000
2652.3119977309257,2623.3484162895929,7764,2338000
2653.7642053512336,2623.4690799396681,7828,2344000
2655.216412971542,2623.5897435897436,7876,2349000
2656.6686205918504,2623.7104072398188,7940,2355000
2657.9756074501274,2623.7104072398188,8016,2361000
2659.4278150704358,2623.8310708898944,8064,2366000
2660.8800226907442,2623.9517345399699,8116,2372000
2662.3322303110522,2623.9517345399699,8180,2377000
2663.7844379313606,2623.9517345399699,8228,2383000
2665.2366455516685,2624.0723981900451,8240,2388000
2666.6888531719769,2624.0723981900451,8324,2394000
2668.1410607922853,2624.0723981900451,8340,2399000
2669.5932684125933,2624.0723981900451,8412,2405000
2671.1906967949326,2623.9517345399699,8488,2411000
2672.6429044152405,2623.9517345399699,8504,2416000
2674.2403327975799,2623.7104072398188,8512,2422000
2675.5473196558569,2623.5897435897436,8600,2427000
2677.1447480381962,2623.4690799396681,8616,2433000
2678.5969556585042,2623.3484162895929,8676,2438000
2680.1943840408435,2623.2277526395173,8688,2444000
2681.6465916611514,2623.1070889894418,8764,2449000
2683.2440200434908,2623.1070889894418,8768,2455000
2684.6962276637987,2622.9864253393666,8840,2461000
2686.1484352841071,2622.865761689291,8852,2466000
2687.6006429044151,2622.865761689291,8860,2472000
2689.0528505247235,2622.865761689291,8936,2477000
2690.5050581450319,2622.865761689291,8940,2483000
2691.9572657653398,2622.7450980392155,8944,2488000
2693.4094733856482,2622.7450980392155,9004,2494000
2694.7164602439257,2622.7450980392155,9020,2499000
2696.1686678642336,2622.7450980392155,9028,2505000
2697.620875484542,2622.7450980392155,9044,2511000
2698.9278623428195,2622.7450980392155,9108,2516000
2700.3800699631274,2622.7450980392155,9108,2522000
2701.6870568214049,2622.7450980392155,9120,2527000
2702.9940436796824,2622.7450980392155,9132,2533000
2704.3010305379598,2622.865761689291,9136,2538000
2705.6080173962373,2622.865761689291,9152,2544000
2706.9150042545143,2623.1070889894418,9216,2549000
2708.0767703507613,2623.2277526395173,9224,2555000
2709.2385364470078,2623.3484162895929,9228,2561000
2710.4003025432544,2623.4690799396681,9236,2566000
2711.5620686395009,2623.7104072398188,9240,2572000
2712.7238347357475,2623.9517345399699,9256,2577000
2713.7403800699631,2624.1930618401207,9328,2583000
2714.9021461662096,2624.3137254901962,9332,2588000
2716.0639122624561,2624.6757164404225,9348,2594000
2717.0804575966722,2624.9170437405733,9368,2599000
2718.3874444549492,2625.158371040724,9380,2605000
2719.4039897891653,2625.5203619909503,9448,2611000
2720.5657558854118,2625.761689291101,9452,2616000
2721.5823012196274,2626.1236802413273,9460,2622000
2722.744067315874,2626.4856711915536,9464,2627000
2723.9058334121205,2626.8476621417799,9476,2633000
2724.9223787463366,2627.2096530920062,9488,2638000
2726.0841448425831,2627.4509803921569,9500,2644000
2727.1006901767987,2627.9336349924583,9512,2649000
2728.1172355110143,2628.1749622926095,9512,2655000
2729.2790016072609,2628.5369532428358,9524,2661000
2730.4407677035074,2628.7782805429865,9592,2666000
2731.4573130377235,2629.1402714932128,9592,2672000
