# Raw Wintab pkTime read against GetTickCount64, one row per packet, taken on a Wacom DTH246
# on 13 Sep 2026 through Scribble.WinForms on the hi-res digitizer context.
#
# This is the measurement that settled pkTime's origin, which Wintab documents nowhere and
# which no stroke recording could answer -- StrokeRecorder writes times relative to the first
# point by design, so it carries no machine uptime at all.
#
# The answer: pkTime is counted on the GetTickCount64 epoch. Over 6217 packets spanning
# 41703ms, pkTime advanced 41703ms against 41703ms of wall clock, and the offset between the
# two stayed between -6ms and +34ms. The run contained a deliberate five-second pause with the
# pen away from the tablet: a counter that only advanced while packets arrived would have
# fallen five seconds behind across it, and this one did not.
#
# The negative end of that offset range is not noise. GetTickCount64 advances in steps of
# about 15.6ms while pkTime is finer, so a packet stamped just after a tick genuinely reads
# ahead of it. The median offset of 15ms is mostly that quantisation rather than delivery
# latency. The first version of the analysis subtracted in unsigned 32-bit arithmetic and
# reported that -1ms as 4294967295, declaring the clock unanchorable; the regression case for
# it is probe/tick-lags-pktime in --selftest-clock.
#
# What it changed: both Wintab sessions now anchor against the system clock instead of
# watching for a backward jump, so a wrap that happens while a session is stopped, or across a
# gap where the capture region discarded every packet, is recovered rather than missed.
#
pkTime,tickCount64
132302934,132302937
132302939,132302937
132302945,132302953
132302951,132302953
132302956,132302953
132302957,132302968
132302963,132302968
132302968,132302984
132302974,132302984
132302979,132302984
132302985,132303000
132302990,132303000
132302996,132303000
132303001,132303015
132303007,132303015
132303013,132303015
132303018,132303031
132303024,132303031
132303029,132303046
132303035,132303046
132303040,132303046
132303046,132303062
132303051,132303062
132303057,132303062
132303063,132303078
132303068,132303078
132303074,132303078
132303079,132303093
132303085,132303093
132303090,132303093
132303096,132303109
132303101,132303109
132303107,132303109
132303113,132303125
132303118,132303125
132303124,132303125
132303129,132303140
132303135,132303140
132303140,132303156
132303146,132303156
132303151,132303156
132303157,132303171
132303163,132303171
132303168,132303171
132303174,132303187
132303179,132303187
132303185,132303203
132303190,132303203
132303196,132303203
132303201,132303218
132303207,132303218
132303213,132303218
132303218,132303234
132303224,132303234
132303229,132303234
132303235,132303250
132303240,132303250
132303246,132303250
132303251,132303265
132303257,132303265
132303263,132303265
132303268,132303281
132303274,132303281
132303279,132303296
132303285,132303296
132303290,132303296
132303296,132303312
132303301,132303312
132303307,132303312
132303313,132303328
132303318,132303328
132303324,132303328
132303329,132303343
132303335,132303343
132303340,132303343
132303346,132303359
132303351,132303359
132303357,132303359
132303363,132303375
132303368,132303375
132303374,132303375
132303379,132303390
132303385,132303390
132303390,132303406
132303396,132303406
132303401,132303406
132303407,132303421
132303413,132303421
132303418,132303421
132303424,132303437
132303429,132303437
132303435,132303437
132303440,132303453
132303446,132303453
132303451,132303468
132303457,132303468
132303463,132303468
132303468,132303484
132303474,132303484
132303479,132303484
132303485,132303500
132303490,132303500
132303496,132303500
132303501,132303515
132303507,132303515
132303513,132303515
132303518,132303531
132303524,132303531
132303529,132303546
132303535,132303546
132303540,132303546
132303546,132303562
132303551,132303562
132303557,132303562
132303563,132303578
132303568,132303578
132303574,132303578
132303579,132303593
132303585,132303593
132303590,132303593
132303596,132303609
132303601,132303609
132303607,132303609
132303613,132303625
132303618,132303625
132303624,132303625
132303629,132303640
132303635,132303640
132303640,132303656
132303646,132303656
132303651,132303656
132303657,132303671
132303663,132303671
132303668,132303671
132303674,132303687
132303679,132303687
132303685,132303687
132303690,132303703
132303696,132303703
132303701,132303718
132303707,132303718
132303713,132303718
132303718,132303734
132303724,132303734
132303729,132303734
132303735,132303750
132303740,132303750
132303746,132303750
132303751,132303765
132303757,132303765
132303763,132303781
132303768,132303781
132303774,132303781
132303779,132303796
132303785,132303796
132303790,132303796
132303796,132303812
132303801,132303812
132303807,132303812
132303813,132303828
132303818,132303828
132303824,132303828
132303829,132303843
132303835,132303843
132303840,132303843
132303846,132303859
132303851,132303859
132303857,132303859
132303863,132303875
132303868,132303875
132303874,132303875
132303879,132303890
132303885,132303890
132303890,132303906
132303896,132303906
132303901,132303906
132303907,132303921
132303913,132303921
132303918,132303921
132303924,132303937
132303929,132303937
132303935,132303937
132303940,132303953
132303946,132303953
132303951,132303953
132303957,132303968
132303962,132303968
132303968,132303984
132303974,132303984
132303979,132303984
132303985,132304000
132303990,132304000
132303996,132304000
132304001,132304015
132304007,132304015
132304012,132304031
132304018,132304031
132304024,132304031
132304029,132304046
132304035,132304046
132304040,132304046
132304046,132304062
132304051,132304062
132304057,132304062
132304062,132304078
132304068,132304078
132304074,132304078
132304079,132304093
132304085,132304093
132304090,132304093
132304096,132304109
132304101,132304109
132304107,132304109
132304112,132304125
132304118,132304125
132304124,132304140
132304129,132304140
132304135,132304140
132304140,132304156
132304146,132304156
132304151,132304156
132304157,132304171
132304162,132304171
132304168,132304171
132304174,132304187
132304179,132304187
132304185,132304203
132304190,132304203
132304196,132304203
132304201,132304218
132304207,132304218
132304212,132304218
132304218,132304234
132304224,132304234
132304229,132304234
132304235,132304250
132304240,132304250
132304246,132304250
132304251,132304265
132304257,132304265
132304262,132304281
132304268,132304281
132304274,132304281
132304279,132304296
132304285,132304296
132304290,132304296
132304296,132304312
132304301,132304312
132304307,132304312
132304312,132304328
132304318,132304328
132304324,132304328
132304329,132304343
132304335,132304343
132304340,132304343
132304346,132304359
132304351,132304359
132304357,132304359
132304362,132304375
132304368,132304375
132304374,132304390
132304379,132304390
132304385,132304390
132304390,132304406
132304396,132304406
132304401,132304406
132304407,132304421
132304412,132304421
132304418,132304421
132304424,132304437
132304429,132304437
132304435,132304453
132304440,132304453
132304446,132304453
132304451,132304468
132304457,132304468
132304462,132304468
132304468,132304484
132304474,132304484
132304479,132304484
132304485,132304500
132304490,132304500
132304496,132304515
132304501,132304515
132304507,132304515
132304512,132304531
132304518,132304531
132304524,132304531
132304529,132304546
132304535,132304546
132304540,132304546
132304546,132304562
132304551,132304562
132304557,132304562
132304562,132304578
132304568,132304578
132304574,132304578
132304579,132304593
132304585,132304593
132304590,132304593
132304596,132304609
132304601,132304609
132304607,132304609
132304612,132304625
132304618,132304625
132304624,132304640
132304629,132304640
132304635,132304640
132304640,132304656
132304646,132304656
132304651,132304656
132304657,132304671
132304662,132304671
132304668,132304671
132304674,132304687
132304679,132304687
132304685,132304703
132304690,132304703
132304696,132304703
132304701,132304718
132304707,132304718
132304712,132304718
132304718,132304734
132304724,132304734
132304729,132304734
132304735,132304750
132304740,132304750
132304746,132304750
132304751,132304765
132304757,132304765
132304762,132304781
132304768,132304781
132304774,132304781
132304779,132304796
132304785,132304796
132304790,132304796
132304796,132304812
132304801,132304812
132304807,132304812
132304812,132304828
132304818,132304828
132304824,132304828
132304829,132304843
132304835,132304843
132304840,132304843
132304846,132304859
132304851,132304859
132304857,132304875
132304862,132304875
132304868,132304875
132304874,132304890
132304879,132304890
132304885,132304890
132304890,132304906
132304896,132304906
132304901,132304906
132304907,132304921
132304912,132304921
132304918,132304921
132304924,132304937
132304929,132304937
132304935,132304953
132304940,132304953
132304946,132304953
132304951,132304968
132304957,132304968
132304962,132304968
132304968,132304984
132304974,132304984
132304979,132304984
132304985,132305000
132304990,132305000
132304996,132305000
132305001,132305015
132305007,132305015
132305012,132305031
132305018,132305031
132305024,132305031
132305029,132305046
132305035,132305046
132305040,132305046
132305046,132305062
132305051,132305062
132305057,132305062
132305062,132305078
132305068,132305078
132305073,132305078
132305079,132305093
132305085,132305093
132305090,132305093
132305096,132305109
132305101,132305109
132305107,132305125
132305112,132305125
132305118,132305125
132305123,132305140
132305129,132305140
132305135,132305140
132305140,132305156
132305146,132305156
132305151,132305156
132305157,132305171
132305162,132305171
132305168,132305171
132305173,132305187
132305179,132305187
132305185,132305203
132305190,132305203
132305196,132305203
132305201,132305218
132305207,132305218
132305212,132305218
132305218,132305234
132305223,132305234
132305229,132305234
132305235,132305250
132305240,132305250
132305246,132305265
132305251,132305265
132305257,132305265
132305262,132305281
132305268,132305281
132305273,132305281
132305279,132305296
132305285,132305296
132305290,132305296
132305296,132305312
132305301,132305312
132305307,132305312
132305312,132305328
132305318,132305328
132305323,132305328
132305329,132305343
132305335,132305343
132305340,132305343
132305346,132305359
132305351,132305359
132305357,132305375
132305362,132305375
132305368,132305375
132305373,132305390
132305379,132305390
132305385,132305390
132305390,132305406
132305396,132305406
132305401,132305406
132305407,132305421
132305412,132305421
132305418,132305421
132305423,132305437
132305429,132305437
132305435,132305453
132305440,132305453
132305446,132305453
132305451,132305468
132305457,132305468
132305462,132305468
132305468,132305484
132305473,132305484
132305479,132305500
132305485,132305500
132305490,132305500
132305496,132305500
132305501,132305515
132305507,132305515
132305512,132305531
132305518,132305531
132305523,132305531
132305529,132305546
132305535,132305546
132305540,132305546
132305546,132305562
132305551,132305562
132305557,132305562
132305562,132305578
132305568,132305578
132305573,132305578
132305579,132305593
132305585,132305593
132305590,132305593
132305596,132305609
132305601,132305609
132305607,132305625
132305612,132305625
132305618,132305625
132305623,132305640
132305629,132305640
132305635,132305640
132305640,132305656
132305646,132305656
132305651,132305656
132305657,132305671
132305662,132305671
132305668,132305687
132305673,132305687
132305679,132305687
132305685,132305703
132305690,132305703
132305696,132305703
132305701,132305718
132305707,132305718
132305712,132305718
132305718,132305734
132305723,132305734
132305729,132305750
132305735,132305750
132305740,132305750
132305746,132305765
132305751,132305765
132305757,132305765
132305762,132305781
132305768,132305781
132305773,132305781
132305779,132305796
132305785,132305796
132305790,132305796
132305796,132305812
132305801,132305812
132305807,132305812
132305812,132305828
132305818,132305828
132305823,132305828
132305829,132305843
132305835,132305843
132305840,132305859
132305846,132305859
132305851,132305859
132305857,132305859
132305862,132305875
132305868,132305875
132305873,132305890
132305879,132305890
132305885,132305890
132305890,132305906
132305896,132305906
132305901,132305906
132305907,132305921
132305912,132305921
132305918,132305921
132305923,132305937
132305929,132305937
132305935,132305953
132305940,132305953
132305946,132305953
132305951,132305968
132305957,132305968
132305962,132305968
132305968,132305984
132305973,132305984
132305979,132305984
132305985,132306000
132305990,132306000
132305996,132306015
132306001,132306015
132306007,132306015
132306012,132306031
132306018,132306031
132306023,132306031
132306029,132306046
132306035,132306046
132306040,132306046
132306046,132306062
132306051,132306062
132306057,132306062
132306062,132306078
132306068,132306078
132306073,132306078
132306079,132306093
132306085,132306093
132306090,132306109
132306096,132306109
132306101,132306109
132306107,132306125
132306112,132306125
132306118,132306125
132306123,132306140
132306129,132306140
132306135,132306140
132306140,132306156
132306146,132306156
132306151,132306156
132306157,132306171
132306162,132306171
132306168,132306171
132306173,132306187
132306179,132306187
132306184,132306203
132306190,132306203
132306196,132306203
132306201,132306218
132306207,132306218
132306212,132306218
132306218,132306234
132306223,132306234
132306229,132306234
132306234,132306250
132306240,132306250
132306246,132306265
132306251,132306265
132306257,132306265
132306262,132306281
132306268,132306281
132306273,132306281
132306279,132306296
132306284,132306296
132306290,132306296
132306296,132306312
132306301,132306312
132306307,132306312
132306312,132306328
132306318,132306328
132306323,132306328
132306329,132306343
132306334,132306343
132306340,132306343
132306346,132306359
132306351,132306359
132306357,132306375
132306362,132306375
132306368,132306375
132306373,132306390
132306379,132306390
132306384,132306390
132306390,132306406
132306396,132306406
132306401,132306406
132306407,132306421
132306412,132306421
132306418,132306437
132306423,132306437
132306429,132306437
132306434,132306453
132306440,132306453
132306446,132306453
132306451,132306468
132306457,132306468
132306462,132306468
132306468,132306484
132306473,132306484
132306479,132306500
132306484,132306500
132306490,132306500
132306496,132306515
132306501,132306515
132306507,132306515
132306512,132306531
132306518,132306531
132306523,132306531
132306529,132306546
132306534,132306546
132306540,132306546
132306546,132306562
132306551,132306562
132306557,132306562
132306562,132306578
132306568,132306578
132306573,132306578
132306579,132306593
132306584,132306593
132306590,132306593
132306596,132306609
132306601,132306609
132306607,132306625
132306612,132306625
132306618,132306625
132306623,132306640
132306629,132306640
132306634,132306640
132306640,132306656
132306646,132306656
132306651,132306671
132306657,132306671
132306662,132306671
132306668,132306687
132306673,132306687
132306679,132306687
132306684,132306703
132306690,132306703
132306696,132306703
132306701,132306718
132306707,132306718
132306712,132306718
132306718,132306734
132306723,132306734
132306729,132306750
132306734,132306750
132306740,132306750
132306746,132306765
132306751,132306765
132306757,132306765
132306762,132306781
132306768,132306781
132306773,132306781
132306779,132306796
132306784,132306796
132306790,132306796
132306796,132306812
132306801,132306812
132306807,132306812
132306812,132306828
132306818,132306828
132306823,132306843
132306829,132306843
132306834,132306843
132306840,132306859
132306846,132306859
132306851,132306859
132306857,132306875
132306862,132306875
132306868,132306875
132306873,132306890
132306879,132306890
132306884,132306890
132306890,132306906
132306896,132306906
132306901,132306906
132306907,132306921
132306912,132306921
132306918,132306937
132306923,132306937
132306929,132306937
132306934,132306953
132306940,132306953
132306946,132306953
132306951,132306968
132306957,132306968
132306962,132306968
132306968,132306984
132306973,132306984
132306979,132307000
132306984,132307000
132306990,132307000
132306996,132307015
132307001,132307015
132307007,132307015
132307012,132307031
132307018,132307031
132307023,132307031
132307029,132307046
132307034,132307046
132307040,132307046
132307046,132307062
132307051,132307062
132307057,132307062
132307062,132307078
132307068,132307078
132307073,132307093
132307079,132307093
132307084,132307093
132307090,132307109
132307096,132307109
132307101,132307109
132307107,132307125
132307112,132307125
132307118,132307125
132307123,132307140
132307129,132307140
132307134,132307140
132307140,132307156
132307146,132307156
132307151,132307171
132307157,132307171
132307162,132307171
132307168,132307187
132307173,132307187
132307179,132307187
132307184,132307203
132307190,132307203
132307196,132307203
132307201,132307218
132307207,132307218
132307212,132307218
132307218,132307234
132307223,132307234
132307229,132307250
132307234,132307250
132307240,132307250
132307246,132307265
132307251,132307265
132307257,132307265
132307262,132307281
132307268,132307281
132307273,132307281
132307279,132307296
132307284,132307296
132307290,132307296
132307295,132307312
132307301,132307312
132307307,132307312
132307312,132307328
132307318,132307328
132307323,132307343
132307329,132307343
132307334,132307343
132307340,132307359
132307345,132307359
132307351,132307359
132307357,132307375
132307362,132307375
132307368,132307375
132307373,132307390
132307379,132307390
132307384,132307390
132307390,132307406
132307395,132307406
132307401,132307421
132307407,132307421
132307412,132307421
132307418,132307437
132307423,132307437
132307429,132307437
132307434,132307453
132307440,132307453
132307445,132307453
132307451,132307468
132307457,132307468
132307462,132307484
132307468,132307484
132307473,132307484
132307479,132307500
132307484,132307500
132307490,132307500
132307495,132307515
132307501,132307515
132307507,132307515
132307512,132307531
132307518,132307531
132307523,132307531
132307529,132307546
132307534,132307546
132307540,132307546
132307545,132307562
132307551,132307562
132307557,132307562
132307562,132307578
132307568,132307578
132307573,132307593
132307579,132307593
132307584,132307593
132307590,132307609
132307595,132307609
132307601,132307609
132307607,132307625
132307612,132307625
132307618,132307625
132307623,132307640
132307629,132307640
132307634,132307640
132307640,132307656
132307645,132307656
132307651,132307671
132307657,132307671
132307662,132307671
132307668,132307687
132307673,132307687
132307679,132307687
132307684,132307703
132307690,132307703
132307695,132307703
132307701,132307718
132307707,132307718
132307712,132307718
132307718,132307734
132307723,132307734
132307729,132307750
132307734,132307750
132307740,132307750
132307745,132307765
132307751,132307765
132307757,132307765
132307762,132307781
132307768,132307781
132307773,132307781
132307779,132307796
132307784,132307796
132307790,132307796
132307795,132307812
132307801,132307812
132307807,132307812
132307812,132307828
132307818,132307828
132307823,132307843
132307829,132307843
132307834,132307843
132307840,132307859
132307845,132307859
132307851,132307859
132307857,132307875
132307862,132307875
132307868,132307875
132307873,132307890
132307879,132307890
132307884,132307890
132307890,132307906
132307895,132307906
132307901,132307921
132307907,132307921
132307912,132307921
132307918,132307937
132307923,132307937
132307929,132307937
132307934,132307953
132307940,132307953
132307945,132307953
132307951,132307968
132307957,132307968
132307962,132307984
132307968,132307984
132307973,132307984
132307979,132308000
132307984,132308000
132307990,132308000
132307995,132308015
132308001,132308015
132308007,132308015
132308012,132308031
132308018,132308031
132308023,132308031
132308029,132308046
132308034,132308046
132308040,132308046
132308045,132308062
132308051,132308062
132308057,132308062
132308062,132308078
132308068,132308078
132308073,132308093
132308079,132308093
132308084,132308093
132308090,132308109
132308095,132308109
132308101,132308109
132308107,132308125
132308112,132308125
132308118,132308125
132308123,132308140
132308129,132308140
132308134,132308156
132308140,132308156
132308145,132308156
132308151,132308171
132308157,132308171
132308162,132308171
132308168,132308187
132308173,132308187
132308179,132308187
132308184,132308203
132308190,132308203
132308195,132308203
132308201,132308218
132308207,132308218
132308212,132308234
132308218,132308234
132308223,132308234
132308229,132308250
132308234,132308250
132308240,132308250
132308245,132308265
132308251,132308265
132308257,132308265
132308262,132308281
132308268,132308281
132308273,132308281
132308279,132308296
132308284,132308296
132308290,132308296
132308295,132308312
132308301,132308312
132308307,132308312
132308312,132308328
132308318,132308328
132308323,132308343
132308329,132308343
132308334,132308343
132308340,132308359
132308345,132308359
132308351,132308359
132308357,132308375
132308362,132308375
132308368,132308375
132308373,132308390
132308379,132308390
132308384,132308406
132308390,132308406
132308395,132308406
132308401,132308421
132308406,132308421
132308412,132308421
132308418,132308437
132308423,132308437
132308429,132308437
132308434,132308453
132308440,132308453
132308445,132308453
132308451,132308468
132308456,132308468
132308462,132308468
132308468,132308484
132308473,132308484
132308479,132308500
132308484,132308500
132308490,132308500
132308495,132308515
132308501,132308515
132308506,132308515
132308512,132308531
132308518,132308531
132308523,132308531
132308529,132308546
132308534,132308546
132308540,132308546
132308545,132308562
132308551,132308562
132308556,132308578
132308562,132308578
132308568,132308578
132308573,132308593
132308579,132308593
132308584,132308593
132308590,132308609
132308595,132308609
132308601,132308609
132308606,132308625
132308612,132308625
132308618,132308625
132308623,132308640
132308629,132308640
132308634,132308656
132308640,132308656
132308645,132308656
132308651,132308671
132308656,132308671
132308662,132308671
132308668,132308687
132308673,132308687
132308679,132308687
132308684,132308703
132308690,132308703
132308695,132308703
132308701,132308718
132308706,132308718
132308712,132308734
132308718,132308734
132308723,132308734
132308729,132308750
132308734,132308750
132308740,132308750
132308745,132308765
132308751,132308765
132308756,132308765
132308762,132308781
132308768,132308781
132308773,132308781
132308779,132308796
132308784,132308796
132308790,132308796
132308795,132308812
132308801,132308812
132308806,132308828
132308812,132308828
132308818,132308828
132308823,132308843
132308829,132308843
132308834,132308843
132308840,132308859
132308845,132308859
132308851,132308859
132308856,132308875
132308862,132308875
132308868,132308890
132308873,132308890
132308879,132308890
132308884,132308906
132308890,132308906
132308895,132308906
132308901,132308921
132308906,132308921
132308912,132308921
132308918,132308937
132308923,132308937
132308929,132308937
132308934,132308953
132308940,132308953
132308945,132308968
132308951,132308968
132308956,132308968
132308962,132308984
132308968,132308984
132308973,132308984
132308979,132309000
132308984,132309000
132308990,132309000
132308995,132309015
132309001,132309015
132309006,132309015
132309012,132309031
132309018,132309031
132309023,132309031
132309029,132309046
132309034,132309046
132309040,132309046
132309045,132309062
132309051,132309062
132309056,132309078
132309062,132309078
132309068,132309078
132309073,132309093
132309079,132309093
132309084,132309093
132309090,132309109
132309095,132309109
132309101,132309109
132309106,132309125
132309112,132309125
132309118,132309125
132309123,132309140
132309129,132309140
132309134,132309156
132309140,132309156
132309145,132309156
132309151,132309171
132309156,132309171
132309162,132309171
132309168,132309187
132309173,132309187
132309179,132309203
132309184,132309203
132309190,132309203
132309195,132309203
132309201,132309218
132309206,132309218
132309212,132309234
132309218,132309234
132309223,132309234
132309229,132309250
132309234,132309250
132309240,132309250
132309245,132309265
132309251,132309265
132309256,132309265
132309262,132309281
132309268,132309281
132309273,132309281
132309279,132309296
132309284,132309296
132309290,132309296
132309295,132309312
132309301,132309312
132309306,132309328
132309312,132309328
132309318,132309328
132309323,132309343
132309329,132309343
132309334,132309343
132309340,132309359
132309345,132309359
132309351,132309359
132309356,132309375
132309362,132309375
132309368,132309375
132309373,132309390
132309379,132309390
132309384,132309406
132309390,132309406
132309395,132309406
132309401,132309421
132309406,132309421
132309412,132309421
132309418,132309437
132309423,132309437
132309429,132309453
132309434,132309453
132309440,132309453
132309445,132309468
132309451,132309468
132309456,132309468
132309462,132309484
132309468,132309484
132309473,132309484
132309479,132309500
132309484,132309500
132309490,132309500
132309495,132309515
132309501,132309515
132309506,132309515
132309512,132309531
132309517,132309531
132309523,132309531
132309529,132309546
132309534,132309546
132309540,132309546
132309545,132309562
132309551,132309562
132309556,132309578
132309562,132309578
132309567,132309578
132309573,132309593
132309579,132309593
132309584,132309593
132309590,132309609
132309595,132309609
132309601,132309609
132309606,132309625
132309612,132309625
132309617,132309625
132309623,132309640
132309629,132309640
132309634,132309656
132309640,132309656
132309645,132309656
132309651,132309671
132309656,132309671
132309662,132309671
132309667,132309687
132309673,132309687
132309679,132309687
132309684,132309703
132309690,132309703
132309695,132309718
132309701,132309718
132309706,132309718
132309712,132309734
132309717,132309734
132309723,132309734
132309729,132309750
132309734,132309750
132309740,132309750
132309745,132309765
132309751,132309765
132309756,132309765
132309762,132309781
132309767,132309781
132309773,132309781
132309779,132309796
132309784,132309796
132309790,132309812
132309795,132309812
132309801,132309812
132309806,132309828
132309812,132309828
132309817,132309828
132309823,132309843
132309829,132309843
132309834,132309843
132309840,132309859
132309845,132309859
132309851,132309875
132309856,132309875
132309862,132309875
132309867,132309890
132309873,132309890
132309879,132309890
132309884,132309906
132309890,132309906
132309895,132309906
132309901,132309921
132309906,132309921
132309912,132309921
132309917,132309937
132309923,132309937
132309929,132309953
132309934,132309953
132309940,132309953
132309945,132309968
132309951,132309968
132309956,132309968
132309962,132309984
132309967,132309984
132309973,132309984
132309979,132310000
132309984,132310000
132309990,132310000
132309995,132310015
132310001,132310015
132310006,132310015
132310012,132310031
132310017,132310031
132310023,132310031
132310029,132310046
132310034,132310046
132310040,132310046
132310045,132310062
132310051,132310062
132310056,132310078
132310062,132310078
132310067,132310078
132310073,132310093
132310079,132310093
132310084,132310093
132310090,132310109
132310095,132310109
132310101,132310109
132310106,132310125
132310112,132310125
132310117,132310140
132310123,132310140
132310129,132310140
132310134,132310156
132310140,132310156
132310145,132310156
132310151,132310171
132310156,132310171
132310162,132310171
132310167,132310187
132310173,132310187
132310179,132310187
132310184,132310203
132310190,132310203
132310195,132310218
132310201,132310218
132310206,132310218
132310212,132310234
132310217,132310234
132310223,132310234
132310229,132310250
132310234,132310250
132310240,132310250
132310245,132310265
132310251,132310265
132310256,132310265
132310262,132310281
132310267,132310281
132310273,132310296
132310279,132310296
132310284,132310296
132310290,132310296
132310295,132310312
132310301,132310312
132310306,132310328
132310312,132310328
132310317,132310328
132310323,132310343
132310329,132310343
132310334,132310343
132310340,132310359
132310345,132310359
132310351,132310359
132310356,132310375
132310362,132310375
132310367,132310390
132310373,132310390
132310379,132310390
132310384,132310406
132310390,132310406
132310395,132310406
132310401,132310421
132310406,132310421
132310412,132310421
132310417,132310437
132310423,132310437
132310429,132310453
132310434,132310453
132310440,132310453
132310445,132310468
132310451,132310468
132310456,132310468
132310462,132310484
132310467,132310484
132310473,132310484
132310479,132310500
132310484,132310500
132310490,132310500
132310495,132310515
132310501,132310515
132310506,132310515
132310512,132310531
132310517,132310531
132310523,132310546
132310529,132310546
132310534,132310546
132310540,132310546
132310545,132310562
132310551,132310562
132310556,132310578
132310562,132310578
132310567,132310578
132310573,132310593
132310579,132310593
132310584,132310593
132310590,132310609
132310595,132310609
132310601,132310609
132310606,132310625
132310612,132310625
132310617,132310640
132310623,132310640
132310628,132310640
132310634,132310656
132310640,132310656
132310645,132310656
132310651,132310671
132310656,132310671
132310662,132310671
132310667,132310687
132310673,132310687
132310678,132310703
132310684,132310703
132310690,132310703
132310695,132310718
132310701,132310718
132310706,132310718
132310712,132310734
132310717,132310734
132310723,132310734
132310728,132310750
132310734,132310750
132310740,132310750
132310745,132310765
132310751,132310765
132310756,132310765
132310762,132310781
132310767,132310781
132310773,132310796
132310778,132310796
132310784,132310796
132310790,132310812
132310795,132310812
132310801,132310812
132310806,132310828
132310812,132310828
132310817,132310828
132310823,132310843
132310828,132310843
132310834,132310843
132310840,132310859
132310845,132310859
132310851,132310859
132310856,132310875
132310862,132310875
132310867,132310890
132310873,132310890
132310878,132310890
132310884,132310906
132310890,132310906
132310895,132310906
132310901,132310921
132310906,132310921
132310912,132310921
132310917,132310937
132310923,132310937
132310928,132310953
132310934,132310953
132310940,132310953
132310945,132310968
132310951,132310968
132310956,132310968
132310962,132310984
132310967,132310984
132310973,132310984
132310978,132311000
132310984,132311000
132310990,132311000
132310995,132311015
132311001,132311015
132311006,132311015
132311012,132311031
132311017,132311031
132311023,132311031
132311028,132311046
132311034,132311046
132311040,132311062
132311045,132311062
132311051,132311062
132311056,132311078
132311062,132311078
132311067,132311078
132311073,132311093
132311078,132311093
132311084,132311093
132311090,132311109
132311095,132311109
132311101,132311125
132311106,132311125
132311112,132311125
132311117,132311140
132311123,132311140
132311128,132311140
132311134,132311156
132311140,132311156
132311145,132311156
132311151,132311171
132311156,132311171
132311162,132311187
132311167,132311187
132311173,132311187
132311178,132311203
132311184,132311203
132311190,132311203
132311195,132311218
132311201,132311218
132311206,132311218
132311212,132311234
132311217,132311234
132311223,132311234
132311228,132311250
132311234,132311250
132311240,132311250
132311245,132311265
132311251,132311265
132311256,132311265
132311262,132311281
132311267,132311281
132311273,132311296
132311278,132311296
132311284,132311296
132311290,132311312
132311295,132311312
132311301,132311312
132311306,132311328
132311312,132311328
132311317,132311328
132311323,132311343
132311328,132311343
132311334,132311343
132311340,132311359
132311345,132311359
132311351,132311375
132311356,132311375
132311362,132311375
132311367,132311390
132311373,132311390
132311378,132311390
132311384,132311406
132311390,132311406
132311395,132311406
132311401,132311421
132311406,132311421
132311412,132311421
132311417,132311437
132311423,132311437
132311428,132311453
132311434,132311453
132311440,132311453
132311445,132311468
132311451,132311468
132311456,132311468
132311462,132311484
132311467,132311484
132311473,132311484
132311478,132311500
132311484,132311500
132311490,132311500
132311495,132311515
132311501,132311515
132311506,132311515
132311512,132311531
132311517,132311531
132311523,132311531
132311528,132311546
132311534,132311546
132311540,132311562
132311545,132311562
132311551,132311562
132311556,132311578
132311562,132311578
132311567,132311578
132311573,132311593
132311578,132311593
132311584,132311593
132311590,132311609
132311595,132311609
132311601,132311625
132311606,132311625
132311612,132311625
132311617,132311640
132311623,132311640
132311628,132311640
132311634,132311656
132311640,132311656
132311645,132311656
132311651,132311671
132311656,132311671
132311662,132311687
132311667,132311687
132311673,132311687
132311678,132311703
132311684,132311703
132311690,132311703
132311695,132311718
132311701,132311718
132311706,132311718
132311712,132311734
132311717,132311734
132311723,132311734
132311728,132311750
132311734,132311750
132311739,132311750
132311745,132311765
132311751,132311765
132311756,132311781
132311762,132311781
132311767,132311781
132311773,132311796
132311778,132311796
132311784,132311796
132311789,132311812
132311795,132311812
132311801,132311812
132311806,132311828
132311812,132311828
132311817,132311828
132311823,132311843
132311828,132311843
132311834,132311859
132311839,132311859
132311845,132311859
132311851,132311875
132311856,132311875
132311862,132311875
132311867,132311890
132311873,132311890
132311878,132311890
132311884,132311906
132311889,132311906
132311895,132311906
132311901,132311921
132311906,132311921
132311912,132311921
132311917,132311937
132311923,132311937
132311928,132311953
132311934,132311953
132311939,132311953
132311945,132311968
132311951,132311968
132311956,132311968
132311962,132311984
132311967,132311984
132311973,132311984
132311978,132312000
132311984,132312000
132311989,132312000
132311995,132312015
132312001,132312015
132312006,132312015
132312012,132312031
132312017,132312031
132312023,132312046
132312028,132312046
132312034,132312046
132312039,132312062
132312045,132312062
132312051,132312062
132312056,132312078
132312062,132312078
132312067,132312078
132312073,132312093
132312078,132312093
132312084,132312109
132312089,132312109
132312095,132312109
132312101,132312125
132312106,132312125
132312112,132312125
132312117,132312140
132312123,132312140
132312128,132312140
132312134,132312156
132312139,132312156
132312145,132312171
132312151,132312171
132312156,132312171
132312162,132312171
132312167,132312187
132312173,132312187
132312178,132312203
132312184,132312203
132312189,132312203
132312195,132312218
132312201,132312218
132312206,132312218
132312212,132312234
132312217,132312234
132312223,132312234
