"utc","name","pid","service_status","handles","threads","private_bytes","working_set_bytes"
"2026-09-14T18:24:17.3531210Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:24:17.3531210Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:24:27.4060556Z","Wacom_Tablet","34844","Running","731","69","45789184","92372992"
"2026-09-14T18:24:27.4060556Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:24:27.4060556Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:24:37.4499750Z","Wacom_Tablet","34844","Running","731","69","45789184","92372992"
"2026-09-14T18:24:37.4499750Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:24:37.4499750Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:24:47.5068568Z","Wacom_Tablet","34844","Running","731","69","45789184","92372992"
"2026-09-14T18:24:47.5068568Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:24:47.5068568Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:24:57.5583181Z","Wacom_Tablet","34844","Running","731","69","45789184","92372992"
"2026-09-14T18:24:57.5583181Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:24:57.5583181Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:25:07.6134602Z","Wacom_Tablet","34844","Running","731","69","45789184","92372992"
"2026-09-14T18:25:07.6134602Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:25:07.6134602Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:25:17.6673268Z","Wacom_Tablet","34844","Running","731","69","45789184","92372992"
"2026-09-14T18:25:17.6673268Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:25:17.6673268Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:25:27.7054036Z","Wacom_Tablet","34844","Running","731","69","45789184","92372992"
"2026-09-14T18:25:27.7054036Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:25:27.7054036Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:25:37.7503500Z","Wacom_Tablet","34844","Running","731","69","45789184","92372992"
"2026-09-14T18:25:37.7503500Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:25:37.7503500Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:25:47.8031989Z","Wacom_Tablet","34844","Running","731","69","45789184","92372992"
"2026-09-14T18:25:47.8031989Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:25:47.8031989Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:25:57.8499592Z","Wacom_Tablet","34844","Running","742","73","46407680","91787264"
"2026-09-14T18:25:57.8499592Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:25:57.8499592Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:26:07.9048301Z","Wacom_Tablet","34844","Running","733","71","46526464","92131328"
"2026-09-14T18:26:07.9048301Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:26:07.9048301Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:26:17.9475572Z","Wacom_Tablet","34844","Running","733","71","46526464","92131328"
"2026-09-14T18:26:17.9475572Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:26:17.9475572Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:26:28.0007141Z","Wacom_Tablet","34844","Running","733","71","46526464","92131328"
"2026-09-14T18:26:28.0007141Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:26:28.0007141Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:26:38.0533873Z","Wacom_Tablet","34844","Running","733","71","46526464","92131328"
"2026-09-14T18:26:38.0533873Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:26:38.0533873Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:26:48.0919606Z","Wacom_Tablet","34844","Running","733","71","46960640","92131328"
"2026-09-14T18:26:48.0919606Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:26:48.0919606Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:26:58.1367330Z","Wacom_Tablet","34844","Running","733","71","46960640","92131328"
"2026-09-14T18:26:58.1367330Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:26:58.1367330Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:27:08.1767785Z","Wacom_Tablet","34844","Running","733","71","46960640","92131328"
"2026-09-14T18:27:08.1767785Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:27:08.1767785Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:27:18.2252461Z","Wacom_Tablet","34844","Running","731","69","46903296","92098560"
"2026-09-14T18:27:18.2252461Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:27:18.2252461Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:27:28.2762621Z","Wacom_Tablet","34844","Running","731","69","46903296","92098560"
"2026-09-14T18:27:28.2762621Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:27:28.2762621Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:27:38.3267442Z","Wacom_Tablet","34844","Running","731","69","46903296","92098560"
"2026-09-14T18:27:38.3267442Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:27:38.3267442Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:27:48.3664484Z","Wacom_Tablet","34844","Running","731","69","46903296","92098560"
"2026-09-14T18:27:48.3664484Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:27:48.3664484Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:27:58.4068386Z","Wacom_Tablet","34844","Running","731","69","46903296","92098560"
"2026-09-14T18:27:58.4068386Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:27:58.4068386Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:28:08.4501144Z","Wacom_Tablet","34844","Running","731","69","46903296","92098560"
"2026-09-14T18:28:08.4501144Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:28:08.4501144Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:28:18.4947541Z","Wacom_Tablet","34844","Running","731","69","46903296","92098560"
"2026-09-14T18:28:18.4947541Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:28:18.4947541Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:28:28.5465022Z","Wacom_Tablet","34844","Running","731","69","46903296","92098560"
"2026-09-14T18:28:28.5465022Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:28:28.5465022Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:28:38.5987799Z","Wacom_Tablet","34844","Running","731","69","47165440","92098560"
"2026-09-14T18:28:38.5987799Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:28:38.5987799Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:28:48.6529243Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:28:48.6529243Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:28:48.6529243Z","WTabletServicePro","40496","Running","204","4","3452928","14008320"
"2026-09-14T18:28:58.6957069Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:28:58.6957069Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:28:58.6957069Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:29:08.7386055Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:29:08.7386055Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:29:08.7386055Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:29:18.7759105Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:29:18.7759105Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:29:18.7759105Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:29:28.8196398Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:29:28.8196398Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:29:28.8196398Z","WTabletServicePro","40496","Running","202","3","2396160","12967936"
"2026-09-14T18:29:38.8589877Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:29:38.8589877Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:29:38.8589877Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:29:48.9008369Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:29:48.9008369Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:29:48.9008369Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:29:58.9473458Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:29:58.9473458Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:29:58.9473458Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:30:08.9994887Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:30:08.9994887Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:30:08.9994887Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:30:19.0424237Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:30:19.0424237Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:30:19.0424237Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:30:29.0913576Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:30:29.0913576Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:30:29.0913576Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:30:39.1369093Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:30:39.1369093Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:30:39.1369093Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:30:49.1862683Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:30:49.1862683Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:30:49.1862683Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:30:59.2392637Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:30:59.2392637Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:30:59.2392637Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:31:09.2910329Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:31:09.2910329Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:31:09.2910329Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:31:19.3418834Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:31:19.3418834Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:31:19.3418834Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:31:29.3814734Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:31:29.3814734Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:31:29.3814734Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:31:39.4216979Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:31:39.4216979Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:31:39.4216979Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:31:49.4596606Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:31:49.4596606Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:31:49.4596606Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:31:59.5022317Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:31:59.5022317Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:31:59.5022317Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:32:09.5434569Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:32:09.5434569Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:32:09.5434569Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:32:19.5818460Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:32:19.5818460Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:32:19.5818460Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:32:29.6230911Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:32:29.6230911Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:32:29.6230911Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:32:39.6755521Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:32:39.6755521Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:32:39.6755521Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:32:49.7150589Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:32:49.7150589Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:32:49.7150589Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:32:59.7620661Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:32:59.7620661Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:32:59.7620661Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:33:09.8158565Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:33:09.8158565Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:33:09.8158565Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:33:19.8599254Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:33:19.8599254Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:33:19.8599254Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:33:29.9091969Z","Wacom_Tablet","34844","Running","731","69","47235072","92110848"
"2026-09-14T18:33:29.9091969Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:33:29.9091969Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:33:39.9628022Z","Wacom_Tablet","34844","Running","731","69","47235072","92119040"
"2026-09-14T18:33:39.9628022Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:33:39.9628022Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:33:50.0033965Z","Wacom_Tablet","34844","Running","731","69","47235072","92119040"
"2026-09-14T18:33:50.0033965Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:33:50.0033965Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:34:00.0517051Z","Wacom_Tablet","34844","Running","731","69","47235072","92119040"
"2026-09-14T18:34:00.0517051Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:34:00.0517051Z","WTabletServicePro","40496","Running","202","3","2396160","12967936"
"2026-09-14T18:34:10.0882391Z","Wacom_Tablet","34844","Running","733","70","47263744","92127232"
"2026-09-14T18:34:10.0882391Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:34:10.0882391Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:34:20.1410060Z","Wacom_Tablet","34844","Running","733","70","47263744","92127232"
"2026-09-14T18:34:20.1410060Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:34:20.1410060Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:34:30.1949419Z","Wacom_Tablet","34844","Running","733","70","47263744","92127232"
"2026-09-14T18:34:30.1949419Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:34:30.1949419Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:34:40.2447775Z","Wacom_Tablet","34844","Running","733","70","47263744","92127232"
"2026-09-14T18:34:40.2447775Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:34:40.2447775Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:34:50.2862163Z","Wacom_Tablet","34844","Running","733","70","47263744","92127232"
"2026-09-14T18:34:50.2862163Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:34:50.2862163Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:35:00.3413172Z","Wacom_Tablet","34844","Running","733","70","47263744","92127232"
"2026-09-14T18:35:00.3413172Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:35:00.3413172Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:35:10.3854714Z","Wacom_Tablet","34844","Running","733","70","47263744","92127232"
"2026-09-14T18:35:10.3854714Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:35:10.3854714Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:35:20.4319998Z","Wacom_Tablet","34844","Running","733","70","47263744","92127232"
"2026-09-14T18:35:20.4319998Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:35:20.4319998Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:35:30.4840514Z","Wacom_Tablet","34844","Running","733","70","47263744","92127232"
"2026-09-14T18:35:30.4840514Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:35:30.4840514Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:35:40.5383184Z","Wacom_Tablet","34844","Running","733","70","47263744","92127232"
"2026-09-14T18:35:40.5383184Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:35:40.5383184Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:35:50.5807694Z","Wacom_Tablet","34844","Running","733","70","47263744","92127232"
"2026-09-14T18:35:50.5807694Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:35:50.5807694Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:36:00.6217241Z","Wacom_Tablet","34844","Running","735","71","47292416","92143616"
"2026-09-14T18:36:00.6217241Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:36:00.6217241Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:36:10.6766530Z","Wacom_Tablet","34844","Running","735","71","47292416","92143616"
"2026-09-14T18:36:10.6766530Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:36:10.6766530Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:36:20.7212355Z","Wacom_Tablet","34844","Running","735","71","47292416","92143616"
"2026-09-14T18:36:20.7212355Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:36:20.7212355Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:36:30.7609177Z","Wacom_Tablet","34844","Running","735","71","47292416","92143616"
"2026-09-14T18:36:30.7609177Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:36:30.7609177Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:36:40.8016361Z","Wacom_Tablet","34844","Running","735","71","47292416","92143616"
"2026-09-14T18:36:40.8016361Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:36:40.8016361Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
