utc,pid,event,handle,result,elapsed_ms,contexts,contexts_bytes,system,system_bytes,detail
2026-09-14T18:48:25.282Z,58492,manager_exports,0000000000000000,1,0.000,512,4,512,4,"open;close;enum;owner;default"
2026-09-14T18:48:25.296Z,58492,manager_open,0000000000000004,1,0.082,512,4,512,4,"hidden;lastError=0"
2026-09-14T18:48:26.701Z,58492,enumerated_context,0000000000000A9E,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-22"
2026-09-14T18:48:26.715Z,58492,enumerated_context,0000000000000A9D,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-21"
2026-09-14T18:48:26.729Z,58492,enumerated_context,0000000000000A9C,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-20"
2026-09-14T18:48:26.745Z,58492,enumerated_context,0000000000000A9B,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-19"
2026-09-14T18:48:26.759Z,58492,enumerated_context,0000000000000A9A,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-18"
2026-09-14T18:48:26.773Z,58492,enumerated_context,0000000000000A99,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-17"
2026-09-14T18:48:26.785Z,58492,enumerated_context,0000000000000A98,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-16"
2026-09-14T18:48:26.801Z,58492,enumerated_context,0000000000000A97,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-15"
2026-09-14T18:48:26.816Z,58492,enumerated_context,0000000000000A96,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-14"
2026-09-14T18:48:26.830Z,58492,enumerated_context,0000000000000A95,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-13"
2026-09-14T18:48:26.844Z,58492,enumerated_context,0000000000000A94,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-12"
2026-09-14T18:48:26.858Z,58492,enumerated_context,0000000000000A93,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-11"
2026-09-14T18:48:26.873Z,58492,enumerated_context,0000000000000A92,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-10"
2026-09-14T18:48:26.886Z,58492,enumerated_context,0000000000000A91,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-9"
2026-09-14T18:48:26.900Z,58492,enumerated_context,0000000000000A90,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-8"
2026-09-14T18:48:26.914Z,58492,enumerated_context,0000000000000A8F,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-7"
2026-09-14T18:48:26.926Z,58492,enumerated_context,0000000000000A8E,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-6"
2026-09-14T18:48:26.940Z,58492,enumerated_context,0000000000000A8D,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-5"
2026-09-14T18:48:26.955Z,58492,enumerated_context,0000000000000A8C,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-4"
2026-09-14T18:48:26.968Z,58492,enumerated_context,0000000000000A8B,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-3"
2026-09-14T18:48:26.981Z,58492,enumerated_context,0000000000000A8A,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-2"
2026-09-14T18:48:26.996Z,58492,enumerated_context,0000000000000A89,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-1"
